timestamp,l_arm_l_wrist_roll_position,l_arm_l_wrist_roll_temperature,l_arm_l_wrist_roll_goal_position,l_arm_l_wrist_roll_pid,l_arm_l_gripper_position,l_arm_l_gripper_temperature,l_arm_l_gripper_goal_position,l_arm_l_gripper_pid,l_arm_l_wrist_pitch_position,l_arm_l_wrist_pitch_temperature,l_arm_l_wrist_pitch_goal_position,l_arm_l_wrist_pitch_pid,l_arm_l_shoulder_roll_position,l_arm_l_shoulder_roll_temperature,l_arm_l_shoulder_roll_goal_position,l_arm_l_shoulder_roll_pid,l_arm_l_forearm_yaw_position,l_arm_l_forearm_yaw_temperature,l_arm_l_forearm_yaw_goal_position,l_arm_l_forearm_yaw_pid,l_arm_l_arm_yaw_position,l_arm_l_arm_yaw_temperature,l_arm_l_arm_yaw_goal_position,l_arm_l_arm_yaw_pid,l_arm_l_elbow_pitch_position,l_arm_l_elbow_pitch_temperature,l_arm_l_elbow_pitch_goal_position,l_arm_l_elbow_pitch_pid,l_arm_l_shoulder_pitch_position,l_arm_l_shoulder_pitch_temperature,l_arm_l_shoulder_pitch_goal_position,l_arm_l_shoulder_pitch_pid,r_arm_r_shoulder_pitch_position,r_arm_r_shoulder_pitch_temperature,r_arm_r_shoulder_pitch_goal_position,r_arm_r_shoulder_pitch_pid,r_arm_r_elbow_pitch_position,r_arm_r_elbow_pitch_temperature,r_arm_r_elbow_pitch_goal_position,r_arm_r_elbow_pitch_pid,r_arm_r_wrist_roll_position,r_arm_r_wrist_roll_temperature,r_arm_r_wrist_roll_goal_position,r_arm_r_wrist_roll_pid,r_arm_r_shoulder_roll_position,r_arm_r_shoulder_roll_temperature,r_arm_r_shoulder_roll_goal_position,r_arm_r_shoulder_roll_pid,r_arm_r_arm_yaw_position,r_arm_r_arm_yaw_temperature,r_arm_r_arm_yaw_goal_position,r_arm_r_arm_yaw_pid,r_arm_r_wrist_pitch_position,r_arm_r_wrist_pitch_temperature,r_arm_r_wrist_pitch_goal_position,r_arm_r_wrist_pitch_pid,r_arm_r_gripper_position,r_arm_r_gripper_temperature,r_arm_r_gripper_goal_position,r_arm_r_gripper_pid,r_arm_r_forearm_yaw_position,r_arm_r_forearm_yaw_temperature,r_arm_r_forearm_yaw_goal_position,r_arm_r_forearm_yaw_pid
0.0,-1.23,41.0,0.0,"(32.0, 0.0, 0.0)",-14.81,43.0,-14.85,"(32.0, 0.0, 0.0)",1.41,42.0,0.0,"(32.0, 0.0, 0.0)",0.31,38.0,0.0,"(32.0, 0.0, 0.0)",0.44,42.0,0.0,"(32.0, 0.0, 0.0)",1.23,40.0,0.0,"(32.0, 0.0, 0.0)",-0.0,37.0,-0.0,"(32.0, 0.0, 0.0)",-3.21,38.0,0.0,"(32.0, 0.0, 0.0)",10.07,39.0,0.0,"(32.0, 0.0, 0.0)",-0.35,37.0,-0.0,"(32.0, 0.0, 0.0)",20.83,42.0,0.0,"(32.0, 0.0, 0.0)",-0.39,38.0,-0.0,"(32.0, 0.0, 0.0)",-0.26,39.0,-0.0,"(32.0, 0.0, 0.0)",13.1,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-1.05,42.0,0.0,"(32.0, 0.0, 0.0)"
0.10112690925598145,-1.32,41.0,0.0,"(32.0, 0.0, 0.0)",-14.81,43.0,-14.85,"(32.0, 0.0, 0.0)",1.41,42.0,0.0,"(32.0, 0.0, 0.0)",0.31,38.0,0.01,"(32.0, 0.0, 0.0)",0.35,42.0,0.0,"(32.0, 0.0, 0.0)",1.05,40.0,0.01,"(32.0, 0.0, 0.0)",-0.0,37.0,-0.01,"(32.0, 0.0, 0.0)",-3.21,38.0,0.0,"(32.0, 0.0, 0.0)",10.07,39.0,0.0,"(32.0, 0.0, 0.0)",-0.26,37.0,-0.0,"(32.0, 0.0, 0.0)",20.83,42.0,0.0,"(32.0, 0.0, 0.0)",-0.31,38.0,-0.01,"(32.0, 0.0, 0.0)",-0.26,39.0,-0.01,"(32.0, 0.0, 0.0)",13.1,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-1.05,42.0,0.0,"(32.0, 0.0, 0.0)"
0.2021327018737793,-1.32,41.0,0.0,"(32.0, 0.0, 0.0)",-14.81,43.0,-14.85,"(32.0, 0.0, 0.0)",1.41,42.0,0.0,"(32.0, 0.0, 0.0)",0.31,38.0,0.04,"(32.0, 0.0, 0.0)",0.35,42.0,0.0,"(32.0, 0.0, 0.0)",1.05,40.0,0.04,"(32.0, 0.0, 0.0)",-0.0,37.0,-0.04,"(32.0, 0.0, 0.0)",-3.21,38.0,0.0,"(32.0, 0.0, 0.0)",10.07,39.0,0.0,"(32.0, 0.0, 0.0)",-0.26,37.0,-0.04,"(32.0, 0.0, 0.0)",20.83,42.0,0.0,"(32.0, 0.0, 0.0)",-0.31,38.0,-0.04,"(32.0, 0.0, 0.0)",-0.26,39.0,-0.04,"(32.0, 0.0, 0.0)",13.1,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-1.05,42.0,0.0,"(32.0, 0.0, 0.0)"
0.3026571273803711,-1.32,41.0,0.0,"(32.0, 0.0, 0.0)",-14.81,43.0,-14.85,"(32.0, 0.0, 0.0)",1.41,42.0,0.0,"(32.0, 0.0, 0.0)",0.31,38.0,0.15,"(32.0, 0.0, 0.0)",0.44,42.0,0.0,"(32.0, 0.0, 0.0)",1.05,40.0,0.15,"(32.0, 0.0, 0.0)",-0.0,37.0,-0.15,"(32.0, 0.0, 0.0)",-3.21,38.0,0.0,"(32.0, 0.0, 0.0)",10.15,39.0,0.0,"(32.0, 0.0, 0.0)",-0.35,37.0,-0.15,"(32.0, 0.0, 0.0)",20.83,42.0,0.0,"(32.0, 0.0, 0.0)",-0.31,38.0,-0.15,"(32.0, 0.0, 0.0)",-0.26,39.0,-0.15,"(32.0, 0.0, 0.0)",13.1,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-1.05,42.0,0.0,"(32.0, 0.0, 0.0)"
0.40328335762023926,-1.23,41.0,0.0,"(32.0, 0.0, 0.0)",-14.85,43.0,-14.85,"(32.0, 0.0, 0.0)",1.41,42.0,0.0,"(32.0, 0.0, 0.0)",0.31,38.0,0.35,"(32.0, 0.0, 0.0)",0.35,42.0,0.0,"(32.0, 0.0, 0.0)",1.14,40.0,0.35,"(32.0, 0.0, 0.0)",-0.0,37.0,-0.35,"(32.0, 0.0, 0.0)",-3.21,38.0,0.0,"(32.0, 0.0, 0.0)",10.07,39.0,0.0,"(32.0, 0.0, 0.0)",-0.26,37.0,-0.35,"(32.0, 0.0, 0.0)",20.83,42.0,0.0,"(32.0, 0.0, 0.0)",-0.31,38.0,-0.35,"(32.0, 0.0, 0.0)",-0.26,39.0,-0.35,"(32.0, 0.0, 0.0)",13.1,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-1.05,42.0,0.0,"(32.0, 0.0, 0.0)"
0.5038037300109863,-1.32,41.0,0.0,"(32.0, 0.0, 0.0)",-14.81,43.0,-14.85,"(32.0, 0.0, 0.0)",1.41,42.0,0.0,"(32.0, 0.0, 0.0)",0.31,38.0,0.66,"(32.0, 0.0, 0.0)",0.35,42.0,0.0,"(32.0, 0.0, 0.0)",1.05,40.0,0.66,"(32.0, 0.0, 0.0)",-0.0,37.0,-0.66,"(32.0, 0.0, 0.0)",-3.21,38.0,0.0,"(32.0, 0.0, 0.0)",10.07,39.0,0.0,"(32.0, 0.0, 0.0)",-0.26,37.0,-0.66,"(32.0, 0.0, 0.0)",20.83,42.0,0.0,"(32.0, 0.0, 0.0)",-0.31,38.0,-0.66,"(32.0, 0.0, 0.0)",-0.26,39.0,-0.66,"(32.0, 0.0, 0.0)",13.1,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-1.05,42.0,0.0,"(32.0, 0.0, 0.0)"
0.604323148727417,-1.32,41.0,0.0,"(32.0, 0.0, 0.0)",-14.81,43.0,-14.85,"(32.0, 0.0, 0.0)",1.41,42.0,0.0,"(32.0, 0.0, 0.0)",0.39,38.0,1.29,"(32.0, 0.0, 0.0)",0.44,42.0,0.0,"(32.0, 0.0, 0.0)",1.14,40.0,1.29,"(32.0, 0.0, 0.0)",-0.35,37.0,-1.29,"(32.0, 0.0, 0.0)",-3.21,38.0,0.0,"(32.0, 0.0, 0.0)",10.15,39.0,0.0,"(32.0, 0.0, 0.0)",-0.53,37.0,-1.1,"(32.0, 0.0, 0.0)",20.83,42.0,0.0,"(32.0, 0.0, 0.0)",-0.39,38.0,-1.1,"(32.0, 0.0, 0.0)",-0.35,39.0,-1.1,"(32.0, 0.0, 0.0)",13.1,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-1.05,42.0,0.0,"(32.0, 0.0, 0.0)"
0.7048602104187012,-1.32,41.0,0.0,"(32.0, 0.0, 0.0)",-14.81,43.0,-14.85,"(32.0, 0.0, 0.0)",1.41,42.0,0.0,"(32.0, 0.0, 0.0)",1.01,38.0,1.94,"(32.0, 0.0, 0.0)",0.35,42.0,0.0,"(32.0, 0.0, 0.0)",1.23,40.0,1.94,"(32.0, 0.0, 0.0)",-0.88,37.0,-1.94,"(32.0, 0.0, 0.0)",-3.21,38.0,0.0,"(32.0, 0.0, 0.0)",10.15,39.0,0.0,"(32.0, 0.0, 0.0)",-0.97,37.0,-1.94,"(32.0, 0.0, 0.0)",20.83,42.0,0.0,"(32.0, 0.0, 0.0)",-0.92,38.0,-1.94,"(32.0, 0.0, 0.0)",-0.97,39.0,-1.94,"(32.0, 0.0, 0.0)",13.1,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-1.05,42.0,0.0,"(32.0, 0.0, 0.0)"
0.8058757781982422,-1.23,41.0,0.0,"(32.0, 0.0, 0.0)",-14.81,43.0,-14.85,"(32.0, 0.0, 0.0)",1.41,42.0,0.0,"(32.0, 0.0, 0.0)",1.62,38.0,2.77,"(32.0, 0.0, 0.0)",0.35,42.0,0.0,"(32.0, 0.0, 0.0)",1.49,40.0,2.77,"(32.0, 0.0, 0.0)",-1.41,37.0,-2.77,"(32.0, 0.0, 0.0)",-3.21,38.0,0.0,"(32.0, 0.0, 0.0)",10.15,39.0,0.0,"(32.0, 0.0, 0.0)",-1.41,37.0,-2.77,"(32.0, 0.0, 0.0)",20.83,42.0,0.0,"(32.0, 0.0, 0.0)",-1.27,38.0,-2.77,"(32.0, 0.0, 0.0)",-1.23,39.0,-2.77,"(32.0, 0.0, 0.0)",13.1,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-1.05,42.0,0.0,"(32.0, 0.0, 0.0)"
0.90675950050354,-1.32,41.0,0.0,"(32.0, 0.0, 0.0)",-14.81,43.0,-14.85,"(32.0, 0.0, 0.0)",1.41,42.0,0.0,"(32.0, 0.0, 0.0)",2.5,38.0,3.77,"(32.0, 0.0, 0.0)",0.35,42.0,0.0,"(32.0, 0.0, 0.0)",2.64,40.0,3.77,"(32.0, 0.0, 0.0)",-2.46,37.0,-3.77,"(32.0, 0.0, 0.0)",-3.12,38.0,0.0,"(32.0, 0.0, 0.0)",10.24,39.0,0.0,"(32.0, 0.0, 0.0)",-2.55,37.0,-3.77,"(32.0, 0.0, 0.0)",20.83,42.0,0.0,"(32.0, 0.0, 0.0)",-2.24,38.0,-3.77,"(32.0, 0.0, 0.0)",-2.46,39.0,-3.77,"(32.0, 0.0, 0.0)",13.1,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-1.05,42.0,0.0,"(32.0, 0.0, 0.0)"
1.007279396057129,-1.32,41.0,0.0,"(32.0, 0.0, 0.0)",-14.81,43.0,-14.85,"(32.0, 0.0, 0.0)",1.41,42.0,0.0,"(32.0, 0.0, 0.0)",3.21,38.0,4.92,"(32.0, 0.0, 0.0)",0.35,42.0,0.0,"(32.0, 0.0, 0.0)",3.6,40.0,4.92,"(32.0, 0.0, 0.0)",-3.6,37.0,-4.92,"(32.0, 0.0, 0.0)",-3.03,38.0,0.0,"(32.0, 0.0, 0.0)",10.42,39.0,0.0,"(32.0, 0.0, 0.0)",-3.69,37.0,-4.92,"(32.0, 0.0, 0.0)",20.83,42.0,0.0,"(32.0, 0.0, 0.0)",-3.21,38.0,-4.92,"(32.0, 0.0, 0.0)",-3.78,39.0,-4.92,"(32.0, 0.0, 0.0)",13.1,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-1.14,42.0,0.0,"(32.0, 0.0, 0.0)"
1.1078035831451416,-1.23,41.0,0.0,"(32.0, 0.0, 0.0)",-14.85,43.0,-14.85,"(32.0, 0.0, 0.0)",1.41,42.0,0.0,"(32.0, 0.0, 0.0)",4.52,38.0,6.3,"(32.0, 0.0, 0.0)",0.35,42.0,0.0,"(32.0, 0.0, 0.0)",4.83,40.0,6.3,"(32.0, 0.0, 0.0)",-4.75,37.0,-6.3,"(32.0, 0.0, 0.0)",-3.03,38.0,0.0,"(32.0, 0.0, 0.0)",10.33,39.0,0.0,"(32.0, 0.0, 0.0)",-4.66,37.0,-6.3,"(32.0, 0.0, 0.0)",20.83,42.0,0.0,"(32.0, 0.0, 0.0)",-4.35,38.0,-6.3,"(32.0, 0.0, 0.0)",-4.75,39.0,-6.3,"(32.0, 0.0, 0.0)",13.1,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-1.14,42.0,0.0,"(32.0, 0.0, 0.0)"
1.208820104598999,-1.23,41.0,0.0,"(32.0, 0.0, 0.0)",-14.81,43.0,-14.85,"(32.0, 0.0, 0.0)",1.41,42.0,0.0,"(32.0, 0.0, 0.0)",6.19,38.0,8.07,"(32.0, 0.0, 0.0)",0.44,42.0,0.0,"(32.0, 0.0, 0.0)",5.98,40.0,8.07,"(32.0, 0.0, 0.0)",-6.24,37.0,-8.07,"(32.0, 0.0, 0.0)",-2.85,38.0,0.0,"(32.0, 0.0, 0.0)",10.42,39.0,0.0,"(32.0, 0.0, 0.0)",-6.06,37.0,-8.07,"(32.0, 0.0, 0.0)",20.83,42.0,0.0,"(32.0, 0.0, 0.0)",-5.84,38.0,-8.07,"(32.0, 0.0, 0.0)",-6.33,39.0,-8.07,"(32.0, 0.0, 0.0)",13.1,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-1.05,42.0,0.0,"(32.0, 0.0, 0.0)"
1.309340476989746,-1.32,41.0,0.0,"(32.0, 0.0, 0.0)",-14.81,43.0,-14.85,"(32.0, 0.0, 0.0)",1.41,42.0,0.0,"(32.0, 0.0, 0.0)",7.86,38.0,9.82,"(32.0, 0.0, 0.0)",0.35,42.0,0.0,"(32.0, 0.0, 0.0)",8.0,40.0,9.82,"(32.0, 0.0, 0.0)",-8.0,37.0,-9.82,"(32.0, 0.0, 0.0)",-2.77,38.0,0.0,"(32.0, 0.0, 0.0)",10.42,39.0,0.0,"(32.0, 0.0, 0.0)",-7.91,37.0,-9.82,"(32.0, 0.0, 0.0)",20.83,42.0,0.0,"(32.0, 0.0, 0.0)",-7.43,38.0,-9.82,"(32.0, 0.0, 0.0)",-8.35,39.0,-9.82,"(32.0, 0.0, 0.0)",13.1,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-1.05,42.0,0.0,"(32.0, 0.0, 0.0)"
1.4098069667816162,-1.23,41.0,0.0,"(32.0, 0.0, 0.0)",-14.81,43.0,-14.85,"(32.0, 0.0, 0.0)",1.41,42.0,0.0,"(32.0, 0.0, 0.0)",9.18,38.0,12.41,"(32.0, 0.0, 0.0)",0.35,42.0,0.0,"(32.0, 0.0, 0.0)",9.76,40.0,12.41,"(32.0, 0.0, 0.0)",-9.76,37.0,-12.41,"(32.0, 0.0, 0.0)",-2.42,38.0,0.0,"(32.0, 0.0, 0.0)",10.42,39.0,0.0,"(32.0, 0.0, 0.0)",-9.49,37.0,-12.41,"(32.0, 0.0, 0.0)",20.92,42.0,0.0,"(32.0, 0.0, 0.0)",-8.92,38.0,-12.41,"(32.0, 0.0, 0.0)",-10.2,39.0,-12.41,"(32.0, 0.0, 0.0)",13.1,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-1.14,42.0,0.0,"(32.0, 0.0, 0.0)"
1.510615587234497,-1.32,41.0,0.0,"(32.0, 0.0, 0.0)",-14.81,43.0,-14.85,"(32.0, 0.0, 0.0)",1.41,42.0,0.0,"(32.0, 0.0, 0.0)",11.2,38.0,14.54,"(32.0, 0.0, 0.0)",0.44,42.0,0.0,"(32.0, 0.0, 0.0)",12.04,40.0,14.54,"(32.0, 0.0, 0.0)",-12.04,37.0,-14.54,"(32.0, 0.0, 0.0)",-1.89,38.0,0.0,"(32.0, 0.0, 0.0)",10.5,39.0,0.0,"(32.0, 0.0, 0.0)",-11.6,37.0,-14.54,"(32.0, 0.0, 0.0)",20.83,42.0,0.0,"(32.0, 0.0, 0.0)",-10.85,38.0,-14.54,"(32.0, 0.0, 0.0)",-12.13,39.0,-14.54,"(32.0, 0.0, 0.0)",13.1,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-1.14,42.0,0.0,"(32.0, 0.0, 0.0)"
1.611135721206665,-1.32,41.0,0.0,"(32.0, 0.0, 0.0)",-14.81,43.0,-14.85,"(32.0, 0.0, 0.0)",1.41,42.0,0.0,"(32.0, 0.0, 0.0)",13.75,38.0,16.88,"(32.0, 0.0, 0.0)",0.35,42.0,0.0,"(32.0, 0.0, 0.0)",14.5,40.0,16.88,"(32.0, 0.0, 0.0)",-13.97,37.0,-16.88,"(32.0, 0.0, 0.0)",-1.27,38.0,0.0,"(32.0, 0.0, 0.0)",10.5,39.0,0.0,"(32.0, 0.0, 0.0)",-14.15,37.0,-16.88,"(32.0, 0.0, 0.0)",20.92,42.0,0.0,"(32.0, 0.0, 0.0)",-13.14,38.0,-16.88,"(32.0, 0.0, 0.0)",-14.68,39.0,-16.88,"(32.0, 0.0, 0.0)",13.1,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-1.05,42.0,0.0,"(32.0, 0.0, 0.0)"
1.7116587162017822,-1.32,41.0,0.0,"(32.0, 0.0, 0.0)",-14.85,43.0,-14.85,"(32.0, 0.0, 0.0)",1.41,42.0,0.0,"(32.0, 0.0, 0.0)",16.04,38.0,19.38,"(32.0, 0.0, 0.0)",0.35,42.0,0.0,"(32.0, 0.0, 0.0)",17.14,40.0,19.38,"(32.0, 0.0, 0.0)",-16.88,37.0,-19.38,"(32.0, 0.0, 0.0)",-0.04,38.0,0.0,"(32.0, 0.0, 0.0)",10.5,39.0,0.0,"(32.0, 0.0, 0.0)",-16.7,37.0,-19.38,"(32.0, 0.0, 0.0)",20.92,42.0,0.0,"(32.0, 0.0, 0.0)",-15.6,38.0,-19.38,"(32.0, 0.0, 0.0)",-17.23,39.0,-19.38,"(32.0, 0.0, 0.0)",13.1,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-1.14,42.0,0.0,"(32.0, 0.0, 0.0)"
1.8121776580810547,-1.32,41.0,0.0,"(32.0, 0.0, 0.0)",-14.81,43.0,-14.85,"(32.0, 0.0, 0.0)",1.41,42.0,0.0,"(32.0, 0.0, 0.0)",18.41,38.0,22.0,"(32.0, 0.0, 0.0)",0.44,42.0,0.0,"(32.0, 0.0, 0.0)",19.78,40.0,22.0,"(32.0, 0.0, 0.0)",-18.63,37.0,-22.0,"(32.0, 0.0, 0.0)",0.57,38.0,0.0,"(32.0, 0.0, 0.0)",10.5,39.0,0.0,"(32.0, 0.0, 0.0)",-19.07,37.0,-22.0,"(32.0, 0.0, 0.0)",21.01,42.0,0.0,"(32.0, 0.0, 0.0)",-17.97,38.0,-22.0,"(32.0, 0.0, 0.0)",-19.69,39.0,-22.0,"(32.0, 0.0, 0.0)",13.1,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-1.14,42.0,0.0,"(32.0, 0.0, 0.0)"
1.9131906032562256,-1.32,41.0,0.0,"(32.0, 0.0, 0.0)",-14.81,43.0,-14.85,"(32.0, 0.0, 0.0)",1.41,42.0,0.0,"(32.0, 0.0, 0.0)",20.52,38.0,25.64,"(32.0, 0.0, 0.0)",0.44,42.0,0.0,"(32.0, 0.0, 0.0)",21.97,40.0,25.64,"(32.0, 0.0, 0.0)",-21.88,37.0,-25.64,"(32.0, 0.0, 0.0)",2.24,38.0,0.0,"(32.0, 0.0, 0.0)",10.59,39.0,0.0,"(32.0, 0.0, 0.0)",-21.45,37.0,-25.64,"(32.0, 0.0, 0.0)",21.01,42.0,0.0,"(32.0, 0.0, 0.0)",-19.99,38.0,-25.64,"(32.0, 0.0, 0.0)",-22.32,39.0,-25.64,"(32.0, 0.0, 0.0)",13.18,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-1.05,42.0,0.0,"(32.0, 0.0, 0.0)"
2.014256715774536,-1.32,41.0,0.0,"(32.0, 0.0, 0.0)",-14.85,43.0,-14.85,"(32.0, 0.0, 0.0)",1.41,42.0,0.0,"(32.0, 0.0, 0.0)",23.33,38.0,28.58,"(32.0, 0.0, 0.0)",0.44,42.0,0.0,"(32.0, 0.0, 0.0)",25.14,40.0,28.58,"(32.0, 0.0, 0.0)",-24.43,37.0,-28.58,"(32.0, 0.0, 0.0)",3.21,38.0,0.0,"(32.0, 0.0, 0.0)",10.5,39.0,0.0,"(32.0, 0.0, 0.0)",-24.17,37.0,-28.58,"(32.0, 0.0, 0.0)",21.01,42.0,0.0,"(32.0, 0.0, 0.0)",-22.28,38.0,-28.58,"(32.0, 0.0, 0.0)",-24.87,39.0,-28.58,"(32.0, 0.0, 0.0)",13.18,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-1.14,42.0,0.0,"(32.0, 0.0, 0.0)"
2.114686965942383,-1.32,41.0,0.0,"(32.0, 0.0, 0.0)",-14.85,43.0,-14.85,"(32.0, 0.0, 0.0)",1.41,42.0,0.0,"(32.0, 0.0, 0.0)",26.06,38.0,31.59,"(32.0, 0.0, 0.0)",0.35,42.0,0.0,"(32.0, 0.0, 0.0)",28.04,40.0,31.59,"(32.0, 0.0, 0.0)",-27.42,37.0,-31.59,"(32.0, 0.0, 0.0)",4.44,38.0,0.0,"(32.0, 0.0, 0.0)",10.5,39.0,0.0,"(32.0, 0.0, 0.0)",-27.25,37.0,-31.59,"(32.0, 0.0, 0.0)",21.09,42.0,0.0,"(32.0, 0.0, 0.0)",-25.09,38.0,-31.59,"(32.0, 0.0, 0.0)",-28.04,39.0,-31.59,"(32.0, 0.0, 0.0)",13.27,43.0,0.0,"(32.0, 0.0, 0.0)",-11.21,37.0,-11.25,"(32.0, 0.0, 0.0)",-1.14,42.0,0.0,"(32.0, 0.0, 0.0)"
2.2154200077056885,-1.32,41.0,0.0,"(32.0, 0.0, 0.0)",-14.81,43.0,-14.85,"(32.0, 0.0, 0.0)",1.41,42.0,0.0,"(32.0, 0.0, 0.0)",28.96,38.0,34.64,"(32.0, 0.0, 0.0)",0.44,42.0,0.0,"(32.0, 0.0, 0.0)",31.29,40.0,34.64,"(32.0, 0.0, 0.0)",-30.67,37.0,-34.64,"(32.0, 0.0, 0.0)",5.58,38.0,0.0,"(32.0, 0.0, 0.0)",10.59,39.0,0.0,"(32.0, 0.0, 0.0)",-30.59,37.0,-34.64,"(32.0, 0.0, 0.0)",21.09,42.0,0.0,"(32.0, 0.0, 0.0)",-28.52,38.0,-34.64,"(32.0, 0.0, 0.0)",-31.46,39.0,-34.64,"(32.0, 0.0, 0.0)",13.36,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-1.14,42.0,0.0,"(32.0, 0.0, 0.0)"
